News_1,News_frequency,Trad_News_print,Trad_News_online,Trad_News_TV,Trad_News_radio,SM_News_1,SM_News_2,SM_News_3,SM_News_4,SM_News_5,SM_News_6,SM_Sharing,survey_date
-6.140993278787613,-3.9514857488515873,0.6420639310314447,-1.8832311971776772,-1.0985568258586578,-0.4930009346588331,1.0,4.0,1.0,0.0,1.0,1.0,2.0,2023-04-17 00:43:14.594594594
-2.7790725583461215,8.035522412416016,4.19558557615199,2.350470176985584,-6.122638574505919,-0.5893647569442118,4.0,4.0,3.0,0.0,2.0,,1.0,2023-04-17 09:27:55.675675676
-6.207535892073215,-6.938445821740795,7.190889169116129,,5.268532225207883,0.849602097021025,3.0,3.0,0.0,1.0,2.0,4.0,0.0,2023-04-17 18:12:36.756756758
-5.25757679816108,-3.4187550230753043,2.5701936719932985,-0.18097145341615706,-3.031124127479222,0.35701548596504734,4.0,4.0,4.0,2.0,2.0,2.0,0.0,2023-04-18 02:57:17.837837838
,8.258903195845,4.028361033236153,0.5665085870925097,-7.802860437262174,-0.6929095952606542,3.0,0.0,1.0,4.0,0.0,1.0,1.0,2023-04-18 11:41:58.918918920
-4.612869190089503,-4.811487799401307,0.7144309698451929,-0.5692403167696172,-4.746057626239274,0.8995998754332507,2.0,4.0,0.0,4.0,3.0,1.0,2.0,2023-04-18 20:26:40.000000000
-9.056303915262008,9.759858104486902,8.410040940875808,-5.753531459046251,-7.545374781278789,0.30729952087660933,4.0,1.0,1.0,3.0,1.0,2.0,2.0,2023-04-19 05:11:21.081081082
-6.658606016117687,-4.957732835479822,,,-4.725969127747649,0.8128621188389601,3.0,3.0,1.0,0.0,0.0,3.0,3.0,2023-04-19 13:56:02.162162162
-7.569837367340121,-9.331450579035783,,,4.974656742668887,0.6296288419236122,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2023-04-19 22:40:43.243243244
-1.593795505350676,9.343037237858008,4.110118632461063,2.486437117054088,-6.78254964180323,-0.8289950109220725,1.0,4.0,1.0,1.0,3.0,0.0,2.0,2023-04-20 07:25:24.324324324
-2.0111993318073007,10.465429735993364,5.599149662313308,4.126352141452289,-7.64697475403932,,3.0,0.0,2.0,4.0,1.0,2.0,1.0,2023-04-20 16:10:05.405405406
-6.104875324066435,-4.239223316018216,1.0865707843966117,-0.6808792666809936,-3.868013626319473,0.7472936051232618,1.0,2.0,3.0,0.0,1.0,1.0,2.0,2023-04-21 00:54:46.486486486
-6.137982102204054,-8.762894117734417,5.721557103601535,1.7762377467342276,3.318204960604718,0.6103702654334648,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2023-04-21 09:39:27.567567568
-9.515113123082257,9.247954054441626,7.8405603131155,-5.836935746283689,-7.483046784241156,,0.0,0.0,4.0,1.0,0.0,1.0,,2023-04-21 18:24:08.648648648
-7.442277619854249,-9.047549630380539,5.640084723277753,1.2164301683679875,5.126303189018367,0.117327383308782,4.0,3.0,0.0,0.0,4.0,4.0,1.0,2023-04-22 03:08:49.729729730
-3.3250079080181885,8.93718441878422,4.981030811044745,2.249860483270751,-6.0524439421152465,1.277664895788425,3.0,,3.0,1.0,,0.0,0.0,2023-04-22 11:53:30.810810812
-9.991386103148981,11.38975034544462,5.816791511158578,-6.303333069371016,-6.510526079288837,-0.5915713888358299,1.0,1.0,3.0,0.0,4.0,2.0,1.0,2023-04-22 20:38:11.891891892
-6.633604814843942,-8.340106008139225,8.46367195401997,3.6028409214325494,3.146357364093041,0.5470973811700377,,1.0,4.0,0.0,0.0,4.0,1.0,2023-04-23 05:22:52.972972974
-5.805373119259016,-4.392565847002046,-0.15469825285267957,-1.2769313969719887,-4.162588552495476,,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2023-04-23 14:07:34.054054054
-6.343456840748661,-7.652623601973014,8.04247622616377,3.0183479206699926,3.4046564673514492,,3.0,0.0,0.0,3.0,2.0,4.0,1.0,2023-04-23 22:52:15.135135136
-3.1085902684967723,6.890390403888516,4.11412381454734,1.214037022387034,-6.729233404675062,,1.0,3.0,,1.0,4.0,4.0,1.0,2023-04-24 07:36:56.216216216
-10.825736752306524,9.507605515072855,7.977493644256666,-5.440033312569497,-6.970004044073727,0.8254163489880298,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2023-04-24 16:21:37.297297298
-6.603051111480541,9.76567870871419,6.335323129836037,-4.831416284457225,-5.880812768648775,0.8135096360006385,0.0,4.0,2.0,2.0,0.0,4.0,3.0,2023-04-25 01:06:18.378378378
-7.110746845751758,-2.5640822483961063,1.3813198212295523,-1.4237392044849195,-3.932293737526268,1.305478807154329,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2023-04-25 09:50:59.459459460
-7.493512256816887,-9.14079744312414,6.935346096957474,2.192716457239664,4.3220255369707745,0.02100384163275905,4.0,3.0,0.0,2.0,2.0,1.0,2.0,2023-04-25 18:35:40.540540540
,-4.484604915301356,0.3711072452547598,-2.4253196339750334,-4.185262004689545,0.6819529712949639,1.0,3.0,2.0,4.0,,4.0,1.0,2023-04-26 03:20:21.621621622
-6.62928588217443,-4.161538543323793,1.4815051385506939,,-5.718220414282061,-0.31026675659345604,3.0,,,4.0,1.0,2.0,3.0,2023-04-26 12:05:02.702702704
-6.273386534139764,-9.021524375356398,7.8580285639792535,2.909955660738012,3.840783930363718,0.3241663524884421,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2023-04-26 20:49:43.783783784
-6.878904117913723,-9.6554163877042,7.982768583931108,2.9598703724907347,2.553891691551936,-0.13014305436768459,3.0,3.0,1.0,0.0,3.0,,2.0,2023-04-27 05:34:24.864864866
-8.52803762403127,-4.0772791162891036,0.6381774025237091,-0.5114876386414716,-3.4825596118017246,0.09699596499271819,0.0,1.0,1.0,,2.0,4.0,3.0,2023-04-27 14:19:05.945945946
,10.33950762400737,5.6163289124808955,-5.355290736487668,-4.554194306124877,0.5951570254369136,3.0,2.0,3.0,3.0,,2.0,2.0,2023-04-27 23:03:47.027027028
,9.02018914422167,6.880298738534007,-5.1067282487087065,-6.57916829340562,-0.8182206832334725,4.0,0.0,4.0,0.0,1.0,4.0,2.0,2023-04-28 07:48:28.108108108
-1.722113019310298,,3.819196517876391,2.9365458131850537,-6.466846264214772,2.0923872756854602,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2023-04-28 16:33:09.189189190
-9.129923410532466,7.311170024637818,6.0642350853512355,-5.784276719305379,-7.273184072839821,-1.006017381499702,2.0,4.0,4.0,1.0,0.0,1.0,1.0,2023-04-29 01:17:50.270270270
,9.655128989465332,4.068699846445305,2.5457524652968906,-5.480271754565268,-1.2141886127877322,4.0,0.0,3.0,2.0,3.0,4.0,3.0,2023-04-29 10:02:31.351351352
-5.566031523450709,-5.531041928219718,0.794776320482105,-0.42866475620301747,-4.590517485002531,1.1581108735000678,4.0,1.0,0.0,2.0,0.0,1.0,2.0,2023-04-29 18:47:12.432432432
-3.734963286055091,7.549911247988503,4.864330654788073,3.0202679865528865,-5.195699499693402,0.7916626939629359,3.0,1.0,0.0,0.0,3.0,2.0,,2023-04-30 03:31:53.513513514
-8.87559808522262,7.515046835181302,6.276533763070512,,-6.178325119028074,0.6241198170521551,0.0,2.0,4.0,2.0,1.0,0.0,3.0,2023-04-30 12:16:34.594594594
-5.2645267697277145,-10.072676628515932,6.731058656345809,1.9958944779052492,4.441612714740516,0.6283455092642799,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2023-04-30 21:01:15.675675676
-0.9580456475302273,9.129960762491182,5.819176020291928,2.040688165350841,-4.818879266269283,-0.012246772846914623,0.0,4.0,1.0,2.0,4.0,4.0,3.0,2023-05-01 05:45:56.756756758
-7.024628263991464,-9.630747677635972,7.015561385859663,0.12868556791039043,4.374745263293848,-0.8972543714858315,1.0,1.0,2.0,4.0,4.0,1.0,2.0,2023-05-01 14:30:37.837837838
-7.042902499348241,-8.797408581240289,6.321335459717231,2.763124580284302,3.6482379894493246,0.07580455819372633,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2023-05-01 23:15:18.918918920
-3.498802443311331,8.888499208098676,4.695603748516796,3.0673612024116803,-8.57209182086609,-0.6771617115121117,0.0,2.0,1.0,1.0,0.0,3.0,2.0,2023-05-02 08:00:00.000000000
-5.16073168706865,-6.845812403467892,6.556866327715356,1.472743098955596,5.021039442900712,0.9751197334177512,4.0,0.0,,0.0,2.0,2.0,2.0,2023-05-02 16:44:41.081081082
-7.122791594625889,-3.8811470445810987,-0.8698931627818784,,-3.656546015599039,-0.14705738150213865,1.0,0.0,1.0,3.0,3.0,4.0,,2023-05-03 01:29:22.162162162
-7.43129530960448,-9.656526640058317,7.320148458087751,1.8521156123392477,3.7082235065936344,-0.8254971967925115,0.0,3.0,0.0,2.0,1.0,3.0,2.0,2023-05-03 10:14:03.243243244
,-5.068647566794029,0.7629722705110902,-2.184634597783534,-4.693669834900364,-0.32138584165299344,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2023-05-03 18:58:44.324324324
-6.156373573352726,-5.758948724289992,-0.395189215375115,-1.4251773913064014,-3.6391262865219716,0.4129314542756245,2.0,3.0,,3.0,2.0,0.0,1.0,2023-05-04 03:43:25.405405406
-6.432385523503029,-3.9725458438107886,0.9056787179723733,-1.592169104615365,-2.7822359381042556,-0.5637245528039749,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2023-05-04 12:28:06.486486486
-1.93212549587221,8.81124074215533,5.01102470959941,1.3691844972249114,-6.79303740367837,-0.8222203955664315,3.0,4.0,1.0,4.0,2.0,2.0,2.0,2023-05-04 21:12:47.567567568
-7.77711506734355,-3.2488854687657223,1.073107156284314,-0.7837361020510232,-4.304076642391217,0.2436872114919123,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2023-05-05 05:57:28.648648648
,9.416598674023325,6.874116933255984,-5.060495031317617,-7.632831152404687,0.24496657110872277,,4.0,3.0,1.0,0.0,0.0,0.0,2023-05-05 14:42:09.729729730
,-2.3056344750332727,0.7226245083768106,-0.7251318764459468,-4.997493207867088,-0.5069431753711298,3.0,2.0,2.0,1.0,0.0,4.0,3.0,2023-05-05 23:26:50.810810812
-8.81090276131944,9.864868025205967,8.169859043167815,-6.702134307259314,-4.616137457942429,-0.4710383056183228,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2023-05-06 08:11:31.891891892
-3.1826882472966185,9.293280290422125,3.8045317829683443,4.11831881171412,-8.067225610180783,0.2320499373576363,,0.0,2.0,2.0,0.0,2.0,1.0,2023-05-06 16:56:12.972972974
-5.614401752411246,-9.70450260485051,8.29298011602544,2.449494596735861,3.515224246077107,,0.0,0.0,1.0,2.0,3.0,3.0,0.0,2023-05-07 01:40:54.054054054
-7.349674112008277,-4.942558692335257,0.12186038670344274,-0.7165811355123933,-3.247171504694837,-1.4074637743765552,1.0,3.0,0.0,3.0,2.0,2.0,3.0,2023-05-07 10:25:35.135135136
-9.668909863380712,,7.5642430915685965,-6.302758061030012,-6.480266571653234,,2.0,2.0,2.0,3.0,4.0,,0.0,2023-05-07 19:10:16.216216216
-3.5220287433871738,9.328533460793597,3.73185476070689,0.5608659826054403,-5.413978422229716,-0.21344715171184725,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2023-05-08 03:54:57.297297298
-10.202432679092267,,8.237479744052031,-5.057815311884179,-7.504509165610726,0.3109075655980046,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2023-05-08 12:39:38.378378378
-5.104798700666435,-10.03196458839249,8.242677089108705,3.0228825529071544,3.490831346844265,1.475356216949552,0.0,4.0,0.0,0.0,4.0,2.0,,2023-05-08 21:24:19.459459460
-10.307419565533138,11.448009139025812,6.649535634965917,-4.971087784903018,-7.154400037525541,0.8576596232020194,1.0,1.0,0.0,,2.0,2.0,1.0,2023-05-09 06:09:00.540540540
-5.598361989425458,,0.2574453156837725,-1.2844905567060252,-4.6871807539814645,-0.1599385299634271,4.0,4.0,4.0,0.0,0.0,3.0,3.0,2023-05-09 14:53:41.621621622
-6.877063573122532,-8.40138958688966,8.514169190285045,2.9718543703054996,2.6765535874710062,-0.01901620790268883,0.0,4.0,2.0,3.0,1.0,0.0,0.0,2023-05-09 23:38:22.702702704
-8.023835800596608,-8.729768050859487,7.290292924854242,1.8141833775916365,4.032914044481979,-1.0025293646378088,2.0,0.0,0.0,4.0,1.0,0.0,2.0,2023-05-10 08:23:03.783783784
-5.394432310424399,-2.2800887462817263,1.8068220819174179,-2.453241220586418,,-0.018513135992389903,3.0,0.0,0.0,4.0,0.0,,2.0,2023-05-10 17:07:44.864864866
-4.953440175469819,-3.7993305535822994,0.8847331567367447,-3.5815206360928107,-5.373383625256423,-0.2886586389201379,1.0,0.0,3.0,1.0,1.0,3.0,2.0,2023-05-11 01:52:25.945945946
-6.454222387082911,,6.6820360064543936,2.5101725197352502,5.965799665707653,0.3227185603380895,0.0,3.0,,3.0,1.0,2.0,2.0,2023-05-11 10:37:07.027027028
,-1.9668124960194329,1.52023778522653,-2.014998015483261,-4.148103816187723,-0.827230943552323,4.0,4.0,0.0,3.0,0.0,2.0,3.0,2023-05-11 19:21:48.108108108
-5.852082767564491,,-1.3412311511256405,-1.7938735107460735,-3.3815987288953453,0.5193465142411723,0.0,,4.0,4.0,0.0,1.0,2.0,2023-05-12 04:06:29.189189190
-5.643978871469729,-8.749670165674573,7.520838622904299,1.404648339429826,3.84537869989386,1.5327389130025777,4.0,1.0,0.0,3.0,2.0,,3.0,2023-05-12 12:51:10.270270270
-7.416073038389994,-8.030269958354864,7.690810228900044,3.8604839116592986,3.9379855735490574,-0.1087601484568576,2.0,3.0,1.0,,2.0,3.0,1.0,2023-05-12 21:35:51.351351352
-9.125125318816366,9.595489308871093,6.96016148945132,-4.053260411858096,-5.291957503623102,0.40171172209894146,3.0,2.0,2.0,1.0,,4.0,2.0,2023-05-13 06:20:32.432432432
-6.260955332270749,-6.780832286924312,7.344316623174111,1.2942972936350419,3.9785551148160696,0.6901439917111125,2.0,4.0,4.0,4.0,3.0,1.0,3.0,2023-05-13 15:05:13.513513514
-9.625880759063433,7.66699573979496,8.14379104346167,-5.711892154163858,,-0.40122047188583626,,0.0,1.0,3.0,1.0,4.0,2.0,2023-05-13 23:49:54.594594594
-6.860492935581957,-8.16546652066919,7.915337049240081,1.6682595239231524,3.5878497830240086,0.22409248181041677,0.0,4.0,4.0,3.0,2.0,0.0,2.0,2023-05-14 08:34:35.675675676
-9.015182300842751,7.612330551305774,6.289223143555972,-5.452110447242735,-6.179666139535483,0.01259240078179486,4.0,1.0,1.0,4.0,1.0,,2.0,2023-05-14 17:19:16.756756758
-8.227235882805644,-9.809941795146662,8.523936823443128,,3.11454057323897,,4.0,3.0,2.0,4.0,4.0,1.0,3.0,2023-05-15 02:03:57.837837838
-5.492560688699721,-3.0423307898036107,-0.4710280907256603,-1.4404880515633876,-4.475883144759865,-0.7730097838554665,0.0,3.0,2.0,4.0,0.0,3.0,0.0,2023-05-15 10:48:38.918918920
,-9.128602300824662,7.590915229570606,2.34399804106019,3.493361102277861,0.024510174258942696,0.0,1.0,3.0,2.0,3.0,4.0,2.0,2023-05-15 19:33:20.000000000
-5.710519600848173,-9.067718500704038,7.280045965684841,0.4911927323084535,4.675706311938745,0.4979982912454495,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2023-05-16 04:18:01.081081082
-8.124132875331513,10.395055816705694,6.929489220498571,-3.9945973022393435,-5.991395183251125,1.4511436077950417,2.0,2.0,3.0,3.0,4.0,1.0,1.0,2023-05-16 13:02:42.162162162
-5.4871354271496235,-3.9207154344573163,1.6736413224431796,-2.7345025161274337,-3.6555150565104086,0.9592708260852069,4.0,3.0,1.0,2.0,4.0,3.0,0.0,2023-05-16 21:47:23.243243244
-6.390922463128283,-8.20360628807424,8.433222757454926,2.4321188917926886,3.9201939013023672,2.1531824575115563,1.0,3.0,3.0,4.0,0.0,3.0,3.0,2023-05-17 06:32:04.324324324
-8.0581149152206,10.063124205541627,5.724288701630335,-7.350816956029909,-6.690517973467759,-0.7673475628880495,2.0,0.0,2.0,1.0,2.0,4.0,1.0,2023-05-17 15:16:45.405405406
-9.770879088463492,8.408239250687872,6.613845206002199,-6.564218650063322,-7.477547106019981,0.8723206367206782,1.0,2.0,4.0,4.0,0.0,0.0,2.0,2023-05-18 00:01:26.486486486
-2.0082804354283694,8.036730883399771,4.739211141657327,2.724556807312521,-8.549032472272643,0.18334200573835174,4.0,1.0,3.0,4.0,2.0,0.0,1.0,2023-05-18 08:46:07.567567568
-10.114557970601371,10.786534821448335,6.263831004295572,-5.370228801693548,-6.222243515770525,2.1898029332176723,0.0,2.0,1.0,2.0,4.0,2.0,1.0,2023-05-18 17:30:48.648648650
-3.982834016230566,-4.631198577085086,0.0785033270292943,-1.424222640268933,-3.7796183473294143,-0.8082982853551515,0.0,0.0,1.0,3.0,4.0,,2.0,2023-05-19 02:15:29.729729730
-7.527651398911106,-8.094135785136073,7.1422987422806,1.37292719654275,5.482755588193922,-0.8397218421807761,2.0,3.0,2.0,4.0,3.0,4.0,0.0,2023-05-19 11:00:10.810810812
-7.829167448109969,-2.634215564142518,-0.1702936654847036,-0.6391961417195435,-5.445415793433037,-0.5993926454440222,3.0,3.0,1.0,3.0,2.0,1.0,0.0,2023-05-19 19:44:51.891891892
-5.094256045419326,-3.5353875047683494,-0.4729171258654885,-1.6714073325425884,-4.789740340135456,-2.123895724309807,2.0,0.0,,0.0,4.0,4.0,1.0,2023-05-20 04:29:32.972972974
-9.329648966228563,9.610936819097546,7.431726550957007,-6.184343356009576,-5.955447809021232,-0.525755021680761,3.0,1.0,4.0,3.0,1.0,4.0,,2023-05-20 13:14:14.054054054
-7.113066181062438,-4.174955281576758,2.093666744741098,-0.5589711685395655,-3.3131936841521843,-0.759132661553698,1.0,3.0,3.0,,3.0,4.0,3.0,2023-05-20 21:58:55.135135136
-6.537537656574571,-3.8323225702911454,-0.23304326832505873,0.3870374419631506,,0.15039378647620763,1.0,4.0,4.0,1.0,0.0,1.0,1.0,2023-05-21 06:43:36.216216216
-6.703288721136548,-9.385007841223276,7.05186780517265,3.6957523251627133,5.501912607711258,0.34175597577715944,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2023-05-21 15:28:17.297297298
-1.6527988287292779,9.228379872328528,3.3941400575161134,2.146350609791914,-6.494309811422434,1.8761708392158862,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2023-05-22 00:12:58.378378378
-3.8445419817628514,9.394483979204287,5.250464581511925,2.532960131871772,-5.7988464655966485,0.9504238381860503,4.0,0.0,3.0,4.0,2.0,4.0,1.0,2023-05-22 08:57:39.459459460
-2.8942799034690667,8.337364127892364,5.251555125068969,3.004169206436683,-5.948347072035071,,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2023-05-22 17:42:20.540540540
-7.344726890574339,-8.637168100763171,,1.7633952611600987,4.748145357396185,-0.898414671348358,3.0,3.0,2.0,1.0,0.0,0.0,2.0,2023-05-23 02:27:01.621621622
-0.8314968089763095,8.460697886490328,5.208861915413377,3.60156630706927,-7.258754932138757,0.4919191715065057,2.0,2.0,1.0,,2.0,4.0,3.0,2023-05-23 11:11:42.702702704
-3.4278495695369484,,3.8720812711239727,1.938484796553951,-6.64541245861475,-1.3202332070206422,0.0,4.0,0.0,2.0,3.0,2.0,3.0,2023-05-23 19:56:23.783783784
-2.152085051541004,10.49218017293984,4.121608617954454,1.1646760810475443,-7.3813842347358065,1.8314587658543537,0.0,1.0,0.0,4.0,4.0,3.0,0.0,2023-05-24 04:41:04.864864866
,-7.885453209433072,8.935801173487349,3.337214688448223,5.801416085292303,1.179440120721287,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2023-05-24 13:25:45.945945946
-7.5080831394861045,-3.427594843722527,1.6770197256047183,,-4.377941423103991,-0.4691756521047048,0.0,1.0,4.0,3.0,1.0,2.0,1.0,2023-05-24 22:10:27.027027028
-3.341553196156979,9.485701684584727,4.08765579194713,,-6.6767041702999705,-1.713134529090878,3.0,3.0,4.0,3.0,4.0,4.0,1.0,2023-05-25 06:55:08.108108108
-10.012546447481995,8.828364115001127,6.978361551581444,-7.270391483106156,-5.612921488336222,1.3538723741654133,4.0,2.0,0.0,3.0,3.0,,0.0,2023-05-25 15:39:49.189189190
-5.2410481323276255,-4.378094652834504,0.34518791356564743,-2.794251441682397,,-0.11453984525261789,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2023-05-26 00:24:30.270270270
-0.9764587100501725,8.905525979741466,5.041590558327043,2.6633136756518443,-7.280847663037107,1.2378163119734618,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2023-05-26 09:09:11.351351352
-9.55827863491987,,7.52530846151137,-7.314711008876336,,-1.594427658794367,1.0,2.0,4.0,2.0,1.0,1.0,0.0,2023-05-26 17:53:52.432432432
-7.878495032464238,-8.536535856816544,8.089603193883393,3.249233458748484,4.061297479440957,-0.5993750229537729,3.0,0.0,1.0,3.0,1.0,2.0,0.0,2023-05-27 02:38:33.513513514
-7.992993218498496,-3.411903076059741,-1.5682745198346977,-1.6784501194002195,-3.2342353296191915,0.005243699718183166,4.0,0.0,2.0,0.0,4.0,0.0,1.0,2023-05-27 11:23:14.594594594
-6.36650948670623,-9.371028596297922,6.153606079788415,-0.8499619784174732,4.1339366508702735,0.046980593764742055,3.0,4.0,4.0,3.0,0.0,2.0,1.0,2023-05-27 20:07:55.675675676
-7.878170220590359,-9.222299028588361,7.5737231217503975,4.01796772464814,7.27137011192627,-0.45006547147924364,2.0,1.0,3.0,0.0,4.0,0.0,3.0,2023-05-28 04:52:36.756756758
-1.4104207710655599,9.839702477186353,5.45338847222874,3.278648491095061,-6.858623349518511,0.6228499323474987,4.0,3.0,2.0,,3.0,4.0,2.0,2023-05-28 13:37:17.837837838
-3.348415146275389,8.70507375234711,4.971142267631666,2.948714811063091,-7.35880142899656,-1.0676204293825944,1.0,3.0,2.0,1.0,0.0,4.0,3.0,2023-05-28 22:21:58.918918920
-3.18558992511202,10.815226561109139,4.599720885583758,0.5423945818226839,-6.751522776240481,-0.1423794850212935,2.0,0.0,3.0,1.0,,2.0,0.0,2023-05-29 07:06:40.000000000
-5.234609615387615,-5.480803172414841,-2.5125037070490004,-0.789920220938476,-3.931759972336447,,3.0,3.0,4.0,4.0,0.0,4.0,1.0,2023-05-29 15:51:21.081081082
-7.361721651473169,-4.038499204855356,0.8041760756774108,-2.0167873466191284,-4.41112844089583,0.514438834058749,4.0,0.0,0.0,3.0,4.0,3.0,3.0,2023-05-30 00:36:02.162162162
-5.82175233401614,-2.6425849778806763,0.621442832127957,-1.8302304813680936,-5.1682831971247065,0.7116148780888896,1.0,4.0,3.0,2.0,1.0,1.0,0.0,2023-05-30 09:20:43.243243244
-9.238660066784258,,6.744197015449743,-6.016666002516726,-5.6843578804197925,-1.124642091837869,2.0,1.0,3.0,4.0,2.0,1.0,2.0,2023-05-30 18:05:24.324324324
-6.823096468378862,-8.569735477772753,8.851991341911235,2.5301359911538,4.699747634970542,-1.5341141707356223,1.0,4.0,3.0,1.0,1.0,0.0,1.0,2023-05-31 02:50:05.405405406
-5.80868661719429,-5.135475830753221,-1.5222101654776545,-4.193425552141825,-3.36143633584142,1.277676821898509,3.0,2.0,2.0,3.0,,4.0,3.0,2023-05-31 11:34:46.486486486
-6.6770745083811205,-3.4259006057329175,1.1814821876592898,-2.1999923011834213,-4.107578682122224,,1.0,2.0,1.0,4.0,0.0,0.0,2.0,2023-05-31 20:19:27.567567568
-10.907557308682719,9.19521640584423,5.848814251610788,-5.816742361049832,-5.126062521173848,-0.7484865365565536,0.0,2.0,0.0,,1.0,1.0,3.0,2023-06-01 05:04:08.648648650
-6.040346126249351,-5.605826768415698,-0.48337091322184955,1.394118116562217,-4.481027810192964,1.551151975522523,2.0,4.0,,,4.0,1.0,0.0,2023-06-01 13:48:49.729729730
-1.478914169020908,,4.380836690407398,1.7768198348557538,-6.951228450565334,0.11567463429285867,1.0,3.0,4.0,4.0,3.0,4.0,2.0,2023-06-01 22:33:30.810810812
-3.282022837590322,8.777467521458314,4.154515288398998,2.0550438233270545,-4.564968624477761,1.1792971840638264,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2023-06-02 07:18:11.891891892
-4.803878443543491,-3.0276511733951863,1.2559752869562346,-1.3010136325425212,-3.7871051906157116,0.06751848141010895,3.0,,3.0,0.0,1.0,3.0,,2023-06-02 16:02:52.972972974
-7.289392031389051,-9.362416154570603,,1.1998803024819755,5.282482223245381,2.060747924881987,1.0,2.0,0.0,1.0,0.0,,0.0,2023-06-03 00:47:34.054054054
-7.711931801506392,-8.905506046685366,6.607762926387951,2.704352300576796,5.648697711256837,1.7553408424432044,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2023-06-03 09:32:15.135135136
,-8.41472869104255,9.386047834741849,0.9547673206099032,4.185671012593668,-0.2489641484790735,,1.0,4.0,2.0,4.0,0.0,3.0,2023-06-03 18:16:56.216216216
-5.283427151880732,-3.4273803197249073,-0.23910468932628104,-1.5026292644955321,-2.5770953883981282,0.9715709509543554,4.0,2.0,,1.0,2.0,4.0,0.0,2023-06-04 03:01:37.297297298
-4.547322158230604,8.006199817280919,2.7690869152022457,1.6216561998994234,-6.861208811961719,0.6453759495851475,4.0,1.0,1.0,2.0,0.0,3.0,1.0,2023-06-04 11:46:18.378378378
-6.137427174916224,,6.085860493171405,2.8914562992534494,,1.3686315575323487,0.0,2.0,0.0,0.0,4.0,4.0,3.0,2023-06-04 20:30:59.459459460
-6.34119836449914,-3.6081740681230077,2.30853633116018,-1.703978488715249,-3.8970685613944918,-0.9649234605801045,1.0,4.0,1.0,4.0,4.0,0.0,3.0,2023-06-05 05:15:40.540540540
-7.070938460954556,-3.262824802632566,1.9224339969339732,-1.7805343798162354,-3.418928841723063,0.6860514599984393,0.0,4.0,1.0,4.0,1.0,0.0,0.0,2023-06-05 14:00:21.621621622
,9.988619104491349,6.506706279067889,-5.414530468512787,-5.33404317425963,1.0584244868495878,3.0,1.0,0.0,2.0,1.0,0.0,0.0,2023-06-05 22:45:02.702702704
-9.006283546999224,9.658639306573441,6.110010959815696,-6.761772470510685,-8.326126347530566,-1.7587394864231143,0.0,4.0,0.0,4.0,0.0,0.0,1.0,2023-06-06 07:29:43.783783784
-5.9112101719128445,-4.493075917641956,1.376275353458126,-1.3597739384232774,,-1.183258512665775,3.0,1.0,4.0,1.0,4.0,2.0,3.0,2023-06-06 16:14:24.864864866
-4.938455275406892,-3.2046060385114603,0.9244694554464912,-0.9814599787717193,-4.731535942799942,-2.0392321777601006,3.0,4.0,4.0,2.0,1.0,4.0,0.0,2023-06-07 00:59:05.945945946
-5.185882227917909,-6.752661582206624,0.47851829031884785,-1.4669183846553826,-4.629053583630844,-0.26940683444455765,2.0,4.0,0.0,3.0,2.0,1.0,1.0,2023-06-07 09:43:47.027027028
-2.1627494135557743,8.334261406619833,4.872132533389105,2.266242157239413,-7.593978609177638,0.7175422557959621,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2023-06-07 18:28:28.108108108
-7.489026421644595,-5.248283495587052,,-0.6990477923992114,-2.9868203729521534,1.502357052096028,3.0,3.0,4.0,1.0,4.0,2.0,0.0,2023-06-08 03:13:09.189189190
-3.06937866324972,9.761579733321586,5.250249101661566,1.9522680899765839,-6.7622998078424885,0.07409478041977519,2.0,,2.0,1.0,1.0,0.0,,2023-06-08 11:57:50.270270270
-2.496195731174843,10.46782020535564,4.375222002990145,4.693338850530351,-6.253959843386264,1.6286155455712918,4.0,2.0,,3.0,0.0,2.0,2.0,2023-06-08 20:42:31.351351352
,7.72959778436169,7.707581345892313,-5.926019523830941,-5.591580501021313,-1.3801014582148914,3.0,3.0,4.0,0.0,0.0,3.0,2.0,2023-06-09 05:27:12.432432432
